,util_practice_desc,domaincat_desc,state_alpha,region_desc,source_desc,group_desc,asd_desc,CV (%),year,week_ending,county_code,commodity_desc,congr_district_code,reference_period_desc,state_fips_code,country_code,domain_desc,load_time,begin_code,Value,state_name,county_name,freq_desc,unit_desc,asd_code,class_desc,country_name,state_ansi,end_code,agg_level_desc,watershed_desc,county_ansi,short_desc,statisticcat_desc,sector_desc,prodn_practice_desc,watershed_code,location_desc,zip_5
530,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1977,,167,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"6,900",TEXAS,GALVESTON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,167,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, GALVESTON",
531,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1976,,167,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"5,800",TEXAS,GALVESTON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,167,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, GALVESTON",
532,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1975,,167,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"7,250",TEXAS,GALVESTON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,167,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, GALVESTON",
533,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1974,,167,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"6,600",TEXAS,GALVESTON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,167,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, GALVESTON",
534,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1973,,167,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"5,000",TEXAS,GALVESTON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,167,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, GALVESTON",
535,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1972,,167,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"4,710",TEXAS,GALVESTON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,167,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, GALVESTON",
536,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1971,,167,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"5,360",TEXAS,GALVESTON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,167,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, GALVESTON",
537,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1970,,167,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"6,020",TEXAS,GALVESTON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,167,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, GALVESTON",
538,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1969,,167,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"10,400",TEXAS,GALVESTON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,167,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, GALVESTON",
539,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1968,,167,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"12,600",TEXAS,GALVESTON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,167,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, GALVESTON",
540,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2005,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,200",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
541,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2004,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,600",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
542,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2003,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"1,800",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
543,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2002,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"2,100",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
544,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2001,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"2,000",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
545,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2000,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"3,000",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
546,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1999,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"5,500",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
547,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1998,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"6,300",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
548,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1997,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"6,600",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
549,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1996,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"8,300",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
550,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1995,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"8,300",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
551,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1994,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"9,700",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
552,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1993,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"8,800",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
553,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1992,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"9,800",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
554,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1991,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"9,000",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
555,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1990,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"9,800",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
556,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1989,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"9,500",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
557,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1988,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"11,500",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
558,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1987,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"8,300",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
559,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1986,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"8,400",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
560,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1985,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"9,600",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
561,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1984,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"13,300",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
562,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1983,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"11,800",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
563,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1982,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"18,000",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
564,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1981,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"22,500",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
565,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1980,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"22,400",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
566,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1979,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"23,500",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
567,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1978,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"25,100",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
568,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1977,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"23,200",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
569,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1976,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"26,000",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
570,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1975,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"31,800",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
571,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1974,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"30,900",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
572,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1973,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"31,350",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
573,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1972,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"27,600",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
574,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1971,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"28,300",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
575,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1970,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"28,550",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
576,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1969,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"35,400",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
577,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1968,,201,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"40,300",TEXAS,HARRIS,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,201,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, HARRIS",
578,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,1.0,2020,,239,RICE,,YEAR,48,9000,TOTAL,2021-03-04 15:00:43,00,"8,400",TEXAS,JACKSON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,239,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, JACKSON",
579,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2019,,239,RICE,,YEAR,48,9000,TOTAL,2020-03-05 15:00:25,00,"8,800",TEXAS,JACKSON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,239,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, JACKSON",
580,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2015,,239,RICE,,YEAR,48,9000,TOTAL,2019-10-01 15:11:43,00,"9,600",TEXAS,JACKSON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,239,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, JACKSON",
581,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2013,,239,RICE,,YEAR,48,9000,TOTAL,2014-03-06 15:00:27,00,"10,500",TEXAS,JACKSON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,239,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, JACKSON",
582,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2011,,239,RICE,,YEAR,48,9000,TOTAL,2011-05-31 14:55:04,00,"11,900",TEXAS,JACKSON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,239,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, JACKSON",
583,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2010,,239,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"10,900",TEXAS,JACKSON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,239,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, JACKSON",
584,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2009,,239,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"11,400",TEXAS,JACKSON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,239,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, JACKSON",
585,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2008,,239,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"9,900",TEXAS,JACKSON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,239,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, JACKSON",
586,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2007,,239,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"10,300",TEXAS,JACKSON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,239,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, JACKSON",
587,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2006,,239,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"10,000",TEXAS,JACKSON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,239,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, JACKSON",
588,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2005,,239,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"12,700",TEXAS,JACKSON,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,239,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, JACKSON",
